0.0169309, 0.111491
0.895254, 0.939527
0.111491, 0.12823
0.939527, 0.178004
0.12823, 0.299827
0.178004, 0.349718
0.299827, 0.0592875
0.349718, 0.821979
0.0592875, 0.881397
0.821979, 0.160073
0.881397, 0.647805
0.160073, 0.487916
0.647805, 0.314103
0.487916, 0.191399
0.314103, 0.944657
0.191399, 0.518844
0.944657, 0.26762
0.518844, 0.0326072
0.26762, 0.668071
0.0326072, 0.682149
0.668071, 0.647559
0.682149, 0.721873
0.647559, 0.986361
0.721873, 0.726913
0.986361, 0.201254
0.726913, 0.182532
0.201254, 0.47041
0.182532, 0.767485
0.47041, 0.520651
0.767485, 0.596799
0.520651, 0.932966
0.596799, 0.204126
0.932966, 0.425133
0.204126, 0.385657
0.425133, 0.117685
0.385657, 0.785382
0.117685, 0.48518
0.785382, 0.121943
0.48518, 0.404028
0.121943, 0.807406
0.404028, 0.21709
0.807406, 0.067624
0.21709, 0.52326
0.067624, 0.317968
0.52326, 0.290486
0.317968, 0.54289
0.290486, 0.0982476
0.54289, 0.946295
0.0982476, 0.738561
0.946295, 0.833296
0.738561, 0.187311
0.833296, 0.229888
0.187311, 0.70714
0.229888, 0.0118541
0.70714, 0.591174
0.0118541, 0.461501
0.591174, 0.903745
0.461501, 0.0499329
0.903745, 0.969773
0.0499329, 0.727118
0.969773, 0.105421
0.727118, 0.332619
0.105421, 0.814999
0.332619, 0.186118
0.814999, 0.522981
0.186118, 0.681109
0.522981, 0.586505
0.681109, 0.480908
0.586505, 0.713039
0.480908, 0.186551
0.713039, 0.712881
0.186551, 0.80156
0.712881, 0.658156
0.80156, 0.918119
0.658156, 0.494235
0.918119, 0.469236
0.494235, 0.62799
0.469236, 0.312947
0.62799, 0.40718
0.312947, 0.864061
0.40718, 0.908491
0.864061, 0.227903
0.908491, 0.0667373
0.227903, 0.250428
0.0667373, 0.521744
0.250428, 0.636056
0.521744, 0.914524
0.636056, 0.065735
0.914524, 0.0504938
0.065735, 0.518727
0.0504938, 0.407091
0.518727, 0.316143
0.407091, 0.932706
0.316143, 0.757082
0.932706, 0.46224
0.757082, 0.17574
0.46224, 0.534493
0.17574, 0.868819
0.534493, 0.685916
0.868819, 0.182816
0.685916, 0.911389
0.182816, 0.954461
0.911389, 0.415438
0.954461, 0.0276505
0.415438, 0.800377
0.0276505, 0.930885
0.800377, 0.608305
0.930885, 0.982354
0.608305, 0.510439
0.982354, 0.176001
0.510439, 0.365783
0.176001, 0.0722553
0.365783, 0.995491
0.0722553, 0.620834
0.995491, 0.189089
0.620834, 0.561295
0.189089, 0.47771
0.561295, 0.0229791
0.47771, 0.248892
0.0229791, 0.645955
0.248892, 0.465194
0.645955, 0.645018
0.465194, 0.349543
0.645018, 0.460224
0.349543, 0.164022
0.460224, 0.154857
0.164022, 0.127449
0.154857, 0.592657
0.127449, 0.648578
0.592657, 0.0125911
0.648578, 0.834658
0.0125911, 0.567736
0.834658, 0.19476
0.567736, 0.950683
0.19476, 0.796013
0.950683, 0.727265
0.796013, 0.589924
0.727265, 0.917443
0.589924, 0.512204
0.917443, 0.626669
0.512204, 0.387466
0.626669, 0.296099
0.387466, 0.370332
0.296099, 0.841725
0.370332, 0.385892
0.841725, 0.493029
0.385892, 0.724122
0.493029, 0.871292
0.724122, 0.136127
0.871292, 0.370307
0.136127, 0.0214353
0.370307, 0.455152
0.0214353, 0.0130078
0.455152, 0.258075
0.0130078, 0.868062
0.258075, 0.100328
0.868062, 0.256888
0.100328, 0.0919169
0.256888, 0.9869
0.0919169, 0.536926
0.9869, 0.756125
0.536926, 0.985231
0.756125, 0.0525641
0.985231, 0.386824
0.0525641, 0.597252
0.386824, 0.76455
0.597252, 0.848844
0.76455, 0.343652
0.848844, 0.4892
0.343652, 0.968395
0.4892, 0.38935
0.968395, 0.784129
0.38935, 0.714776
0.784129, 0.659876
0.714776, 0.542118
0.659876, 0.874507
0.542118, 0.21257
0.874507, 0.568615
0.21257, 0.863131
0.568615, 0.291824
0.863131, 0.54584
0.291824, 0.791356
0.54584, 0.578935
0.791356, 0.865365
0.578935, 0.509389
0.865365, 0.955551
0.509389, 0.917547
0.955551, 0.456087
0.917547, 0.747491
0.456087, 0.635372
0.747491, 0.122934
0.635372, 0.0387996
0.122934, 0.120192
0.0387996, 0.402348
0.120192, 0.521884
0.402348, 0.251195
0.521884, 0.810631
0.251195, 0.715397
0.810631, 0.649912
0.715397, 0.182201
0.649912, 0.533983
0.182201, 0.00546424
0.533983, 0.23318
0.00546424, 0.837049
0.23318, 0.824969
0.837049, 0.686194
0.824969, 0.985773
0.686194, 0.757306
0.985773, 0.567325
0.757306, 0.0164438
0.567325, 0.117753
0.0164438, 0.737215
0.117753, 0.185715
0.737215, 0.86046
0.185715, 0.627777
0.86046, 0.949305
0.627777, 0.644856
0.949305, 0.681184
0.644856, 0.173419
0.681184, 0.107847
0.173419, 0.813245
0.107847, 0.211729
0.813245, 0.512946
0.211729, 0.113024
0.512946, 0.582272
0.113024, 0.288924
0.582272, 0.423694
0.288924, 0.371834
0.423694, 0.304069
0.371834, 0.746208
0.304069, 0.239335
0.746208, 0.334488
0.239335, 0.617789
0.334488, 0.448308
0.617789, 0.869605
0.448308, 0.501486
0.869605, 0.164593
0.501486, 0.0960656
0.164593, 0.790756
0.0960656, 0.189668
0.790756, 0.625974
0.189668, 0.903576
0.625974, 0.314754
0.903576, 0.029862
0.314754, 0.590269
0.029862, 0.134591
0.590269, 0.443718
0.134591, 0.166133
0.443718, 0.613953
0.166133, 0.871598
0.613953, 0.0684088
0.871598, 0.855493
0.0684088, 0.555623
0.855493, 0.969084
0.555623, 0.135535
0.969084, 0.450845
0.135535, 0.280011
0.450845, 0.00554784
0.280011, 0.347998
0.00554784, 0.0793953
0.347998, 0.0530368
0.0793953, 0.83657
0.0530368, 0.27534
0.83657, 0.6338
0.27534, 0.186567
0.6338, 0.773236
0.186567, 0.839634
0.773236, 0.506139
0.839634, 0.366764
0.506139, 0.352494
0.366764, 0.42862
0.352494, 0.447254
0.42862, 0.251731
0.447254, 0.932445
0.251731, 0.644863
0.932445, 0.54731
0.644863, 0.538862
0.54731, 0.63659
0.538862, 0.918868
0.63659, 0.788995
0.918868, 0.425063
0.788995, 0.463027
0.425063, 0.0114098
0.463027, 0.437745
0.0114098, 0.49945
0.437745, 0.809342
0.49945, 0.14263
0.809342, 0.700909
0.14263, 0.177707
0.700909, 0.220355
0.177707, 0.199377
0.220355, 0.0496838
0.199377, 0.964306
0.0496838, 0.441148
0.964306, 0.64556
0.441148, 0.353385
0.64556, 0.0603279
0.353385, 0.887107
0.0603279, 0.308726
0.887107, 0.677785
0.308726, 0.168972
0.677785, 0.11254
0.168972, 0.163098
0.11254, 0.0618635
0.163098, 0.644614
0.0618635, 0.919271
0.644614, 0.846532
0.919271, 0.447601
0.846532, 0.98375
0.447601, 0.762504
0.98375, 0.952344
0.762504, 0.626659
0.952344, 0.453722
0.626659, 0.537926
0.453722, 0.560577
0.537926, 0.543566
0.560577, 0.185594
0.543566, 0.731498
0.185594, 0.563453
0.731498, 0.588739
0.563453, 0.400322
0.588739, 0.83626
0.400322, 0.774776
0.83626, 0.220935
0.774776, 0.836189
0.220935, 0.508546
0.836189, 0.269687
0.508546, 0.870173
0.269687, 0.773463
0.870173, 0.601952
0.773463, 0.454447
0.601952, 0.503878
0.454447, 0.953027
0.503878, 0.318656
0.953027, 0.579142
0.318656, 0.418583
0.579142, 0.786388
0.418583, 0.419217
0.786388, 0.886164
0.419217, 0.462715
0.886164, 0.983207
0.462715, 0.899498
0.983207, 0.757385
0.899498, 0.1546
0.757385, 0.947311
0.1546, 0.541971
0.947311, 0.547657
0.541971, 0.555475
0.547657, 0.346484
0.555475, 0.19754
0.346484, 0.97065
0.19754, 0.70212
0.97065, 0.254102
0.70212, 0.63515
0.254102, 0.0990089
0.63515, 0.647887
0.0990089, 0.454944
0.647887, 0.834076
0.454944, 0.0814631
0.834076, 0.233819
0.0814631, 0.698915
0.233819, 0.368219
0.698915, 0.991232
0.368219, 0.86812
0.991232, 0.998926
0.86812, 0.188635
0.998926, 0.0717357
0.188635, 0.183634
0.0717357, 0.873383
0.183634, 0.815067
0.873383, 0.399197
0.815067, 0.613296
0.399197, 0.653643
0.613296, 0.998738
0.653643, 0.876655
0.998738, 0.234649
0.876655, 0.0571845
0.234649, 0.217694
0.0571845, 0.158637
0.217694, 0.587463
0.158637, 0.607884
0.587463, 0.584497
0.607884, 0.311858
0.584497, 0.149076
0.311858, 0.230098
0.149076, 0.502545
0.230098, 0.0975229
0.502545, 0.662142
0.0975229, 0.936419
0.662142, 0.438396
0.936419, 0.659276
0.438396, 0.690965
0.659276, 0.319724
0.690965, 0.274433
0.319724, 0.141793
0.274433, 0.506608
0.141793, 0.571064
0.506608, 0.180273
0.571064, 0.576992
0.180273, 0.977957
0.576992, 0.581188
0.977957, 0.441911
0.581188, 0.675369
0.441911, 0.396464
0.675369, 0.466728
0.396464, 0.249058
0.466728, 0.352728
0.249058, 0.948636
0.352728, 0.517365
0.948636, 0.189249
0.517365, 0.991725
0.189249, 0.668464
0.991725, 0.746327
0.668464, 0.973728
0.746327, 0.262745
0.973728, 0.723077
0.262745, 0.972916
0.723077, 0.65064
0.972916, 0.671191
0.65064, 0.115156
0.671191, 0.595147
0.115156, 0.778199
0.595147, 0.995381
0.778199, 0.449411
0.995381, 0.442859
0.449411, 0.383197
0.442859, 0.299475
0.383197, 0.622362
0.299475, 0.990188
0.622362, 0.237083
0.990188, 0.699804
0.237083, 0.84987
0.699804, 0.982328
0.84987, 0.465294
0.982328, 0.414967
0.465294, 0.965966
0.414967, 0.118848
0.965966, 0.91494
0.118848, 0.304992
0.91494, 0.123759
0.304992, 0.346593
0.123759, 0.50233
0.346593, 0.296242
0.50233, 0.591872
0.296242, 0.0935429
0.591872, 0.139559
0.0935429, 0.0425304
0.139559, 0.815252
0.0425304, 0.380418
0.815252, 0.277261
0.380418, 0.254056
0.277261, 0.363172
0.254056, 0.420263
0.363172, 0.507796
0.420263, 0.924004
0.507796, 0.641624
0.924004, 0.53702
0.641624, 0.537801
0.53702, 0.671088
0.537801, 0.989126
0.671088, 0.633294
0.989126, 0.176705
0.633294, 0.228218
0.176705, 0.0430136
0.228218, 0.985887
0.0430136, 0.610341
0.985887, 0.75658
0.610341, 0.987518
0.75658, 0.0292329
0.987518, 0.576527
0.0292329, 0.390433
0.576527, 0.758633
0.390433, 0.987238
